annotation_id,frame_index,timestamp_seconds,timestamp_hms,interaction_type,x1,y1,x2,y2,width,height,source_keyframe_index,source_keyframe_number,block_start_frame,block_end_frame,is_keyframe
8,17,0.566667,00:00:00.567,No Interaction,348,688,428,737,80,49,0,1,0,23,False
9,17,0.566667,00:00:00.567,No Interaction,451,745,525,840,74,95,0,1,0,23,False
10,17,0.566667,00:00:00.567,Holding Object,540,835,860,1070,320,235,0,1,0,23,False
11,17,0.566667,00:00:00.567,Holding Object,1259,810,1319,915,60,105,0,1,0,23,False
12,17,0.566667,00:00:00.567,No Interaction,1294,897,1399,1017,105,120,0,1,0,23,False
13,17,0.566667,00:00:00.567,No Interaction,1532,828,1630,892,98,64,0,1,0,23,False
14,17,0.566667,00:00:00.567,No Interaction,1765,836,1875,900,110,64,0,1,0,23,False
15,17,0.566667,00:00:00.567,Holding Object,1649,818,1746,890,97,72,0,1,0,23,False
16,17,0.566667,00:00:00.567,Holding Object,1250,454,1421,543,171,89,0,1,0,23,False
17,17,0.566667,00:00:00.567,No Interaction,1444,106,1514,160,70,54,0,1,0,23,False
1,18,0.6,00:00:00.600,Touching Shelf,194,211,279,284,85,73,0,1,0,23,False
2,18,0.6,00:00:00.600,Touching Shelf,598,201,758,289,160,88,0,1,0,23,False
3,18,0.6,00:00:00.600,Touching Shelf,1644,492,1688,533,44,41,0,1,0,23,False
4,18,0.6,00:00:00.600,Touching Shelf,1602,418,1656,451,54,33,0,1,0,23,False
5,18,0.6,00:00:00.600,Touching Shelf,1670,469,1714,502,44,33,0,1,0,23,False
6,18,0.6,00:00:00.600,Holding Object,34,748,144,861,110,113,0,1,0,23,False
7,18,0.6,00:00:00.600,No Interaction,195,704,264,775,69,71,0,1,0,23,False
8,18,0.6,00:00:00.600,No Interaction,348,688,428,737,80,49,0,1,0,23,False
9,18,0.6,00:00:00.600,No Interaction,451,745,525,840,74,95,0,1,0,23,False
10,18,0.6,00:00:00.600,Holding Object,540,835,860,1070,320,235,0,1,0,23,False
11,18,0.6,00:00:00.600,Holding Object,1259,810,1319,915,60,105,0,1,0,23,False
12,18,0.6,00:00:00.600,No Interaction,1294,897,1399,1017,105,120,0,1,0,23,False
13,18,0.6,00:00:00.600,No Interaction,1532,828,1630,892,98,64,0,1,0,23,False
14,18,0.6,00:00:00.600,No Interaction,1765,836,1875,900,110,64,0,1,0,23,False
15,18,0.6,00:00:00.600,Holding Object,1649,818,1746,890,97,72,0,1,0,23,False
16,18,0.6,00:00:00.600,Holding Object,1250,454,1421,543,171,89,0,1,0,23,False
17,18,0.6,00:00:00.600,No Interaction,1444,106,1514,160,70,54,0,1,0,23,False
1,19,0.633333,00:00:00.633,Touching Shelf,194,211,279,284,85,73,0,1,0,23,False
2,19,0.633333,00:00:00.633,Touching Shelf,598,201,758,289,160,88,0,1,0,23,False
3,19,0.633333,00:00:00.633,Touching Shelf,1644,492,1688,533,44,41,0,1,0,23,False
4,19,0.633333,00:00:00.633,Touching Shelf,1602,418,1656,451,54,33,0,1,0,23,False
5,19,0.633333,00:00:00.633,Touching Shelf,1670,469,1714,502,44,33,0,1,0,23,False
6,19,0.633333,00:00:00.633,Holding Object,34,748,144,861,110,113,0,1,0,23,False
7,19,0.633333,00:00:00.633,No Interaction,195,704,264,775,69,71,0,1,0,23,False
8,19,0.633333,00:00:00.633,No Interaction,348,688,428,737,80,49,0,1,0,23,False
9,19,0.633333,00:00:00.633,No Interaction,451,745,525,840,74,95,0,1,0,23,False
10,19,0.633333,00:00:00.633,Holding Object,540,835,860,1070,320,235,0,1,0,23,False
11,19,0.633333,00:00:00.633,Holding Object,1259,810,1319,915,60,105,0,1,0,23,False
12,19,0.633333,00:00:00.633,No Interaction,1294,897,1399,1017,105,120,0,1,0,23,False
13,19,0.633333,00:00:00.633,No Interaction,1532,828,1630,892,98,64,0,1,0,23,False
14,19,0.633333,00:00:00.633,No Interaction,1765,836,1875,900,110,64,0,1,0,23,False
15,19,0.633333,00:00:00.633,Holding Object,1649,818,1746,890,97,72,0,1,0,23,False
16,19,0.633333,00:00:00.633,Holding Object,1250,454,1421,543,171,89,0,1,0,23,False
17,19,0.633333,00:00:00.633,No Interaction,1444,106,1514,160,70,54,0,1,0,23,False
1,20,0.666667,00:00:00.667,Touching Shelf,194,211,279,284,85,73,0,1,0,23,False
2,20,0.666667,00:00:00.667,Touching Shelf,598,201,758,289,160,88,0,1,0,23,False
3,20,0.666667,00:00:00.667,Touching Shelf,1644,492,1688,533,44,41,0,1,0,23,False
4,20,0.666667,00:00:00.667,Touching Shelf,1602,418,1656,451,54,33,0,1,0,23,False
5,20,0.666667,00:00:00.667,Touching Shelf,1670,469,1714,502,44,33,0,1,0,23,False
6,20,0.666667,00:00:00.667,Holding Object,34,748,144,861,110,113,0,1,0,23,False
7,20,0.666667,00:00:00.667,No Interaction,195,704,264,775,69,71,0,1,0,23,False
8,20,0.666667,00:00:00.667,No Interaction,348,688,428,737,80,49,0,1,0,23,False
9,20,0.666667,00:00:00.667,No Interaction,451,745,525,840,74,95,0,1,0,23,False
10,20,0.666667,00:00:00.667,Holding Object,540,835,860,1070,320,235,0,1,0,23,False
11,20,0.666667,00:00:00.667,Holding Object,1259,810,1319,915,60,105,0,1,0,23,False
12,20,0.666667,00:00:00.667,No Interaction,1294,897,1399,1017,105,120,0,1,0,23,False
13,20,0.666667,00:00:00.667,No Interaction,1532,828,1630,892,98,64,0,1,0,23,False
14,20,0.666667,00:00:00.667,No Interaction,1765,836,1875,900,110,64,0,1,0,23,False
15,20,0.666667,00:00:00.667,Holding Object,1649,818,1746,890,97,72,0,1,0,23,False
16,20,0.666667,00:00:00.667,Holding Object,1250,454,1421,543,171,89,0,1,0,23,False
17,20,0.666667,00:00:00.667,No Interaction,1444,106,1514,160,70,54,0,1,0,23,False
1,21,0.7,00:00:00.700,Touching Shelf,194,211,279,284,85,73,0,1,0,23,False
2,21,0.7,00:00:00.700,Touching Shelf,598,201,758,289,160,88,0,1,0,23,False
3,21,0.7,00:00:00.700,Touching Shelf,1644,492,1688,533,44,41,0,1,0,23,False
4,21,0.7,00:00:00.700,Touching Shelf,1602,418,1656,451,54,33,0,1,0,23,False
5,21,0.7,00:00:00.700,Touching Shelf,1670,469,1714,502,44,33,0,1,0,23,False
6,21,0.7,00:00:00.700,Holding Object,34,748,144,861,110,113,0,1,0,23,False
7,21,0.7,00:00:00.700,No Interaction,195,704,264,775,69,71,0,1,0,23,False
8,21,0.7,00:00:00.700,No Interaction,348,688,428,737,80,49,0,1,0,23,False
9,21,0.7,00:00:00.700,No Interaction,451,745,525,840,74,95,0,1,0,23,False
10,21,0.7,00:00:00.700,Holding Object,540,835,860,1070,320,235,0,1,0,23,False
11,21,0.7,00:00:00.700,Holding Object,1259,810,1319,915,60,105,0,1,0,23,False
12,21,0.7,00:00:00.700,No Interaction,1294,897,1399,1017,105,120,0,1,0,23,False
13,21,0.7,00:00:00.700,No Interaction,1532,828,1630,892,98,64,0,1,0,23,False
14,21,0.7,00:00:00.700,No Interaction,1765,836,1875,900,110,64,0,1,0,23,False
15,21,0.7,00:00:00.700,Holding Object,1649,818,1746,890,97,72,0,1,0,23,False
16,21,0.7,00:00:00.700,Holding Object,1250,454,1421,543,171,89,0,1,0,23,False
17,21,0.7,00:00:00.700,No Interaction,1444,106,1514,160,70,54,0,1,0,23,False
1,22,0.733333,00:00:00.733,Touching Shelf,194,211,279,284,85,73,0,1,0,23,False
2,22,0.733333,00:00:00.733,Touching Shelf,598,201,758,289,160,88,0,1,0,23,False
3,22,0.733333,00:00:00.733,Touching Shelf,1644,492,1688,533,44,41,0,1,0,23,False
4,22,0.733333,00:00:00.733,Touching Shelf,1602,418,1656,451,54,33,0,1,0,23,False
5,22,0.733333,00:00:00.733,Touching Shelf,1670,469,1714,502,44,33,0,1,0,23,False
6,22,0.733333,00:00:00.733,Holding Object,34,748,144,861,110,113,0,1,0,23,False
7,22,0.733333,00:00:00.733,No Interaction,195,704,264,775,69,71,0,1,0,23,False
8,22,0.733333,00:00:00.733,No Interaction,348,688,428,737,80,49,0,1,0,23,False
9,22,0.733333,00:00:00.733,No Interaction,451,745,525,840,74,95,0,1,0,23,False
10,22,0.733333,00:00:00.733,Holding Object,540,835,860,1070,320,235,0,1,0,23,False
11,22,0.733333,00:00:00.733,Holding Object,1259,810,1319,915,60,105,0,1,0,23,False
12,22,0.733333,00:00:00.733,No Interaction,1294,897,1399,1017,105,120,0,1,0,23,False
13,22,0.733333,00:00:00.733,No Interaction,1532,828,1630,892,98,64,0,1,0,23,False
14,22,0.733333,00:00:00.733,No Interaction,1765,836,1875,900,110,64,0,1,0,23,False
15,22,0.733333,00:00:00.733,Holding Object,1649,818,1746,890,97,72,0,1,0,23,False
16,22,0.733333,00:00:00.733,Holding Object,1250,454,1421,543,171,89,0,1,0,23,False
17,22,0.733333,00:00:00.733,No Interaction,1444,106,1514,160,70,54,0,1,0,23,False
1,23,0.766667,00:00:00.767,Touching Shelf,194,211,279,284,85,73,0,1,0,23,False
2,23,0.766667,00:00:00.767,Touching Shelf,598,201,758,289,160,88,0,1,0,23,False
3,23,0.766667,00:00:00.767,Touching Shelf,1644,492,1688,533,44,41,0,1,0,23,False
4,23,0.766667,00:00:00.767,Touching Shelf,1602,418,1656,451,54,33,0,1,0,23,False
5,23,0.766667,00:00:00.767,Touching Shelf,1670,469,1714,502,44,33,0,1,0,23,False
6,23,0.766667,00:00:00.767,Holding Object,34,748,144,861,110,113,0,1,0,23,False
7,23,0.766667,00:00:00.767,No Interaction,195,704,264,775,69,71,0,1,0,23,False
8,23,0.766667,00:00:00.767,No Interaction,348,688,428,737,80,49,0,1,0,23,False
9,23,0.766667,00:00:00.767,No Interaction,451,745,525,840,74,95,0,1,0,23,False
10,23,0.766667,00:00:00.767,Holding Object,540,835,860,1070,320,235,0,1,0,23,False
11,23,0.766667,00:00:00.767,Holding Object,1259,810,1319,915,60,105,0,1,0,23,False
12,23,0.766667,00:00:00.767,No Interaction,1294,897,1399,1017,105,120,0,1,0,23,False
13,23,0.766667,00:00:00.767,No Interaction,1532,828,1630,892,98,64,0,1,0,23,False
14,23,0.766667,00:00:00.767,No Interaction,1765,836,1875,900,110,64,0,1,0,23,False
15,23,0.766667,00:00:00.767,Holding Object,1649,818,1746,890,97,72,0,1,0,23,False
16,23,0.766667,00:00:00.767,Holding Object,1250,454,1421,543,171,89,0,1,0,23,False
17,23,0.766667,00:00:00.767,No Interaction,1444,106,1514,160,70,54,0,1,0,23,False
37,24,0.8,00:00:00.800,No Interaction,135,736,201,810,66,74,24,25,24,47,True
38,24,0.8,00:00:00.800,No Interaction,286,725,365,775,79,50,24,25,24,47,True
39,24,0.8,00:00:00.800,No Interaction,386,806,451,878,65,72,24,25,24,47,True
40,24,0.8,00:00:00.800,Holding Object,0,768,92,900,92,132,24,25,24,47,True
41,24,0.8,00:00:00.800,Touching Shelf,529,226,704,340,175,114,24,25,24,47,True
42,24,0.8,00:00:00.800,Holding Object,1182,469,1371,579,189,110,24,25,24,47,True
43,24,0.8,00:00:00.800,Holding Object,1201,838,1260,945,59,107,24,25,24,47,True
44,24,0.8,00:00:00.800,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,True
45,24,0.8,00:00:00.800,Holding Object,479,859,799,1076,320,217,24,25,24,47,True
46,24,0.8,00:00:00.800,No Interaction,1468,865,1560,924,92,59,24,25,24,47,True
47,24,0.8,00:00:00.800,No Interaction,1696,870,1808,938,112,68,24,25,24,47,True
48,24,0.8,00:00:00.800,Holding Object,1576,858,1681,927,105,69,24,25,24,47,True
49,24,0.8,00:00:00.800,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,True
50,24,0.8,00:00:00.800,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,True
51,24,0.8,00:00:00.800,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,True
52,24,0.8,00:00:00.800,No Interaction,1370,141,1449,202,79,61,24,25,24,47,True
53,24,0.8,00:00:00.800,Touching Shelf,126,239,211,313,85,74,24,25,24,47,True
54,24,0.8,00:00:00.800,No Interaction,179,353,280,426,101,73,24,25,24,47,True
37,25,0.833333,00:00:00.833,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,25,0.833333,00:00:00.833,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,25,0.833333,00:00:00.833,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,25,0.833333,00:00:00.833,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,25,0.833333,00:00:00.833,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,25,0.833333,00:00:00.833,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,25,0.833333,00:00:00.833,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,25,0.833333,00:00:00.833,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
45,25,0.833333,00:00:00.833,Holding Object,479,859,799,1076,320,217,24,25,24,47,False
46,25,0.833333,00:00:00.833,No Interaction,1468,865,1560,924,92,59,24,25,24,47,False
47,25,0.833333,00:00:00.833,No Interaction,1696,870,1808,938,112,68,24,25,24,47,False
48,25,0.833333,00:00:00.833,Holding Object,1576,858,1681,927,105,69,24,25,24,47,False
49,25,0.833333,00:00:00.833,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,False
50,25,0.833333,00:00:00.833,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,False
51,25,0.833333,00:00:00.833,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,False
52,25,0.833333,00:00:00.833,No Interaction,1370,141,1449,202,79,61,24,25,24,47,False
53,25,0.833333,00:00:00.833,Touching Shelf,126,239,211,313,85,74,24,25,24,47,False
54,25,0.833333,00:00:00.833,No Interaction,179,353,280,426,101,73,24,25,24,47,False
37,26,0.866667,00:00:00.867,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,26,0.866667,00:00:00.867,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,26,0.866667,00:00:00.867,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,26,0.866667,00:00:00.867,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,26,0.866667,00:00:00.867,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,26,0.866667,00:00:00.867,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,26,0.866667,00:00:00.867,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,26,0.866667,00:00:00.867,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
45,26,0.866667,00:00:00.867,Holding Object,479,859,799,1076,320,217,24,25,24,47,False
46,26,0.866667,00:00:00.867,No Interaction,1468,865,1560,924,92,59,24,25,24,47,False
47,26,0.866667,00:00:00.867,No Interaction,1696,870,1808,938,112,68,24,25,24,47,False
48,26,0.866667,00:00:00.867,Holding Object,1576,858,1681,927,105,69,24,25,24,47,False
49,26,0.866667,00:00:00.867,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,False
50,26,0.866667,00:00:00.867,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,False
51,26,0.866667,00:00:00.867,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,False
52,26,0.866667,00:00:00.867,No Interaction,1370,141,1449,202,79,61,24,25,24,47,False
53,26,0.866667,00:00:00.867,Touching Shelf,126,239,211,313,85,74,24,25,24,47,False
54,26,0.866667,00:00:00.867,No Interaction,179,353,280,426,101,73,24,25,24,47,False
37,27,0.9,00:00:00.900,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,27,0.9,00:00:00.900,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,27,0.9,00:00:00.900,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,27,0.9,00:00:00.900,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,27,0.9,00:00:00.900,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,27,0.9,00:00:00.900,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,27,0.9,00:00:00.900,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,27,0.9,00:00:00.900,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
45,27,0.9,00:00:00.900,Holding Object,479,859,799,1076,320,217,24,25,24,47,False
46,27,0.9,00:00:00.900,No Interaction,1468,865,1560,924,92,59,24,25,24,47,False
47,27,0.9,00:00:00.900,No Interaction,1696,870,1808,938,112,68,24,25,24,47,False
48,27,0.9,00:00:00.900,Holding Object,1576,858,1681,927,105,69,24,25,24,47,False
49,27,0.9,00:00:00.900,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,False
50,27,0.9,00:00:00.900,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,False
51,27,0.9,00:00:00.900,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,False
52,27,0.9,00:00:00.900,No Interaction,1370,141,1449,202,79,61,24,25,24,47,False
53,27,0.9,00:00:00.900,Touching Shelf,126,239,211,313,85,74,24,25,24,47,False
54,27,0.9,00:00:00.900,No Interaction,179,353,280,426,101,73,24,25,24,47,False
37,28,0.933333,00:00:00.933,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,28,0.933333,00:00:00.933,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,28,0.933333,00:00:00.933,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,28,0.933333,00:00:00.933,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,28,0.933333,00:00:00.933,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,28,0.933333,00:00:00.933,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,28,0.933333,00:00:00.933,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,28,0.933333,00:00:00.933,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
45,28,0.933333,00:00:00.933,Holding Object,479,859,799,1076,320,217,24,25,24,47,False
46,28,0.933333,00:00:00.933,No Interaction,1468,865,1560,924,92,59,24,25,24,47,False
47,28,0.933333,00:00:00.933,No Interaction,1696,870,1808,938,112,68,24,25,24,47,False
48,28,0.933333,00:00:00.933,Holding Object,1576,858,1681,927,105,69,24,25,24,47,False
49,28,0.933333,00:00:00.933,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,False
50,28,0.933333,00:00:00.933,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,False
51,28,0.933333,00:00:00.933,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,False
52,28,0.933333,00:00:00.933,No Interaction,1370,141,1449,202,79,61,24,25,24,47,False
53,28,0.933333,00:00:00.933,Touching Shelf,126,239,211,313,85,74,24,25,24,47,False
54,28,0.933333,00:00:00.933,No Interaction,179,353,280,426,101,73,24,25,24,47,False
37,29,0.966667,00:00:00.967,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,29,0.966667,00:00:00.967,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,29,0.966667,00:00:00.967,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,29,0.966667,00:00:00.967,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,29,0.966667,00:00:00.967,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,29,0.966667,00:00:00.967,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,29,0.966667,00:00:00.967,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,29,0.966667,00:00:00.967,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
45,29,0.966667,00:00:00.967,Holding Object,479,859,799,1076,320,217,24,25,24,47,False
46,29,0.966667,00:00:00.967,No Interaction,1468,865,1560,924,92,59,24,25,24,47,False
47,29,0.966667,00:00:00.967,No Interaction,1696,870,1808,938,112,68,24,25,24,47,False
48,29,0.966667,00:00:00.967,Holding Object,1576,858,1681,927,105,69,24,25,24,47,False
49,29,0.966667,00:00:00.967,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,False
50,29,0.966667,00:00:00.967,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,False
51,29,0.966667,00:00:00.967,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,False
52,29,0.966667,00:00:00.967,No Interaction,1370,141,1449,202,79,61,24,25,24,47,False
53,29,0.966667,00:00:00.967,Touching Shelf,126,239,211,313,85,74,24,25,24,47,False
54,29,0.966667,00:00:00.967,No Interaction,179,353,280,426,101,73,24,25,24,47,False
37,30,1.0,00:00:01.000,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,30,1.0,00:00:01.000,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,30,1.0,00:00:01.000,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,30,1.0,00:00:01.000,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,30,1.0,00:00:01.000,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,30,1.0,00:00:01.000,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,30,1.0,00:00:01.000,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,30,1.0,00:00:01.000,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
45,30,1.0,00:00:01.000,Holding Object,479,859,799,1076,320,217,24,25,24,47,False
46,30,1.0,00:00:01.000,No Interaction,1468,865,1560,924,92,59,24,25,24,47,False
47,30,1.0,00:00:01.000,No Interaction,1696,870,1808,938,112,68,24,25,24,47,False
48,30,1.0,00:00:01.000,Holding Object,1576,858,1681,927,105,69,24,25,24,47,False
49,30,1.0,00:00:01.000,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,False
50,30,1.0,00:00:01.000,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,False
51,30,1.0,00:00:01.000,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,False
52,30,1.0,00:00:01.000,No Interaction,1370,141,1449,202,79,61,24,25,24,47,False
53,30,1.0,00:00:01.000,Touching Shelf,126,239,211,313,85,74,24,25,24,47,False
54,30,1.0,00:00:01.000,No Interaction,179,353,280,426,101,73,24,25,24,47,False
37,31,1.033333,00:00:01.033,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,31,1.033333,00:00:01.033,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,31,1.033333,00:00:01.033,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,31,1.033333,00:00:01.033,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,31,1.033333,00:00:01.033,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,31,1.033333,00:00:01.033,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,31,1.033333,00:00:01.033,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,31,1.033333,00:00:01.033,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
45,31,1.033333,00:00:01.033,Holding Object,479,859,799,1076,320,217,24,25,24,47,False
46,31,1.033333,00:00:01.033,No Interaction,1468,865,1560,924,92,59,24,25,24,47,False
47,31,1.033333,00:00:01.033,No Interaction,1696,870,1808,938,112,68,24,25,24,47,False
48,31,1.033333,00:00:01.033,Holding Object,1576,858,1681,927,105,69,24,25,24,47,False
49,31,1.033333,00:00:01.033,Touching Shelf,1576,532,1622,575,46,43,24,25,24,47,False
50,31,1.033333,00:00:01.033,Touching Shelf,1605,511,1656,534,51,23,24,25,24,47,False
51,31,1.033333,00:00:01.033,Touching Shelf,1531,447,1601,486,70,39,24,25,24,47,False
52,31,1.033333,00:00:01.033,No Interaction,1370,141,1449,202,79,61,24,25,24,47,False
53,31,1.033333,00:00:01.033,Touching Shelf,126,239,211,313,85,74,24,25,24,47,False
54,31,1.033333,00:00:01.033,No Interaction,179,353,280,426,101,73,24,25,24,47,False
37,32,1.066667,00:00:01.067,No Interaction,135,736,201,810,66,74,24,25,24,47,False
38,32,1.066667,00:00:01.067,No Interaction,286,725,365,775,79,50,24,25,24,47,False
39,32,1.066667,00:00:01.067,No Interaction,386,806,451,878,65,72,24,25,24,47,False
40,32,1.066667,00:00:01.067,Holding Object,0,768,92,900,92,132,24,25,24,47,False
41,32,1.066667,00:00:01.067,Touching Shelf,529,226,704,340,175,114,24,25,24,47,False
42,32,1.066667,00:00:01.067,Holding Object,1182,469,1371,579,189,110,24,25,24,47,False
43,32,1.066667,00:00:01.067,Holding Object,1201,838,1260,945,59,107,24,25,24,47,False
44,32,1.066667,00:00:01.067,No Interaction,1238,927,1328,1044,90,117,24,25,24,47,False
